CODE,SECTOR
2946,CEAR - LABORATÓRIO DE PESQUISA DE OTIMIZAÇÃO E SISTEMAS DE ENERGIA
2947,SCS - SETOR DE ENGENHARIA
2948,CT-DEP - LABORATÓRIO DE ENGENHARIA DE SUSTENTABILIDADE E CONSUMO
2949,CT-DEP - LABORATÓRIO DE SIMULAÇÃO DE PROCESSO DISCRETO
2950,CT-DEP - LABORATÓRIO DE INFORMÁTICA
2951,PU - COORDENAÇÃO DE TRANSPORTES
2952,PRA - DEPOSITO DO ALMOXARIFADO CENTRAL
2953,CBIOTEC - LABORATÓRIO MULTIUSUÁRIO
2954,CCS - NÚCLEO DE ESTUDOS E PESQUISAS EM FISIOTERAPIA E SAÚDE
2955,CCHLA - ASSESSORIA DE ADMINISTRAÇÃO
2956,CCSA - ASSESSORIA DE INFORMÁTICA
2957,CCTA - VICE-DIREÇÃO
2958,CCS - LABORATÓRIO DE ERGONOMIA E SAÚDE
2959,CCS - LABORATÓRIO DE FISIOTERAPIA EM SAÚDE COLETIVA
2960,CE - LABORATÓRIO DE ENSINO DAS CIÊNCIAS
2962,CE - LABORATÓRIO DE INFORMÁTICA DA GRADUAÇÃO
2963,HOSPITAL UNIVERSITÁRIO LAURO WANDERLEY - UFPB
2964,HULW - SUPERINTENDÊNCIA
2965,HULW - SETOR JURÍDICO
2966,HULW - SETOR DE TECNOLOGIA DA INFORMAÇÃO E SAÚDE DIGITAL
2967,HULW - UNIDADE DE COMUNICAÇÃO SOCIAL
2968,HULW - SECRETARIA
2969,HULW - COMISSÕES
2970,HULW - OUVIDORIA
2971,HULW - SETOR DE GOVERNANÇA E ESTRATÉGIA
2972,HULW - GERÊNCIA DE ATENÇÃO À SAÚDE
2973,HULW - GERÊNCIA DE ENSINO E PESQUISA
2974,HULW - GERÊNCIA ADMINISTRATIVA
2975,HULW - COLEGIADO EXECUTIVO
2976,HULW - AUDITORIA
2977,HULW - CONSELHO CONSULTIVO
2978,HULW - DIVISÃO DE GESTÃO DO CUIDADO E APOIO DIAGNÓSTICO E TERAPÊUTICO
2979,ETS - ALMOXARIFADO SETORIAL
2980,HULW - DIVISÃO DE ENFERMAGEM
2981,HULW - DIVISÃO MÉDICA
2982,HULW - DIVISÃO DE APOIO DIAGNÓSTICO E TERAPÊUTICO
2983,HULW - SETOR DE APOIO DIAGNÓSTICO E TERAPÊUTICO
2984,HULW - SETOR DE FARMÁCIA HOSPITALAR
2985,HULW - SETOR DE GESTÃO DA QUALIDADE
2986,HULW - UNIDADE DE E-SAÚDE
2987,HULW - SETOR DE GESTÃO DO ENSINO
2988,HULW - SETOR DE GESTÃO DA PESQUISA E DA INOVAÇÃO TECNOLÓGICA EM SAÚDE
2989,HULW - DIVISÃO DE ADMINISTRAÇÃO E FINANÇAS
2990,HULW - DIVISÃO DE GESTÃO DE PESSOAS
2991,HULW - DIVISÃO DE LOGÍSTICA E INFRAESTRUTURA HOSPITALAR
2992,HULW - SETOR DE GESTÃO ORÇAMENTÁRIA E FINANCEIRA
2993,CE - ASSESSORIA DE EXTENSÃO
2994,HULW - SETOR DE URGÊNCIA E EMERGÊNCIA
2995,HULW - UNIDADE DE ATENÇÃO A MULHER
2996,HULW - UNIDADE MULTIPROFISSIONAL
2997,HULW - UNIDADE DE OFTALMOLOGIA; OTORRINOLARINGOLOGIA E CIRURGIA BUCOMAXILOFACIAL
2998,HULW - UNIDADE DE SAÚDE BUCAL
2999,HULW - UNIDADE DE NUTRIÇÃO CLÍNICA
3000,HULW - UNIDADE DE HEMATOLOGIA E ONCOLOGIA
3001,HULW - UNIDADE DE ESPECIALIDADES CLÍNICAS
3002,HULW - UNIDADE DE VIGILÂNCIA EM SAÚDE
3003,HULW - SETOR DE CONTRATUALIZAÇÃO E REGULAÇÃO
3004,HULW - UNIDADE DO SISTEMA DIGESTIVO
3005,HULW - UNIDADE DO SISTEMA URINÁRIO
3006,HULW - UNIDADE DE SAÚDE DA MULHER
3007,HULW - UNIDADE DE CLÍNICA CIRÚRGICA
3008,HULW - SETOR DE CONTABILIDADE
3009,HULW - SETOR DE ADMINISTRAÇÃO
3010,HULW - SETOR DE ENGENHARIA CLÍNICA
3011,HULW - SETOR DE INFRAESTRUTURA FÍSICA
3012,HULW - SETOR DE HOTELARIA HOSPITALAR
3013,HULW - SETOR DE ABASTECIMENTO FARMACÊUTICO E SUPRIMENTOS
3014,HULW - UNIDADE DO SISTEMA CARDIORRESPIRATÓRIO
3015,HULW - UNIDADE DO SISTEMA NEURO-MÚSCULO-ESQUELÉTICO
3016,HULW - UNIDADE DO SISTEMA RESPIRATÓRIO
3017,HULW - UNIDADE DA CRIANÇA E DO ADOLESCENTE
3018,HULW - UNIDADE DE CLÍNICA MÉDICA
3019,HULW - UNIDADE DE BLOCO CIRÚRGICO E PROCESSAMENTO DE MATERIAL ESTERILIZADO
3020,HULW - UNIDADE DE TERAPIA INTENSIVA ADULTO
3021,HULW - UNIDADE DE REABILITAÇÃO
3022,HULW - UNIDADE DE DIAGNÓSTICO POR IMAGEM
3023,HULW - UNIDADE DE ANÁLISES CLÍNICAS E ANATOMIA PATOLÓGICA
3024,HULW - UNIDADE DE ANATOMIA PATOLÓGICA
3025,HULW - UNIDADE DE FARMÁCIA CLÍNICA E DISPENSAÇÃO FARMACÊUTICA
3026,HULW - UNIDADE DE ABASTECIMENTO E DISPENSAÇÃO FARMACÊUTICA
3027,HULW - UNIDADE DE REGULAÇÃO ASSISTENCIAL E GESTÃO DA INFORMAÇÃO ASSISTENCIAL
3028,HULW - UNIDADE DE CONTRATUALIZAÇÃO E PROCESSAMENTO DA INFORMAÇÃO ASSISTENCIAL
3029,HULW - UNIDADE DE PROCESSAMENTO DE INFORMAÇÃO ASSISTENCIAL
3030,HULW - UNIDADE DE GESTÃO DE GRADUAÇÃO; ENSINO TÉCNICO E EXTENSÃO
3031,HULW - UNIDADE DE GESTÃO DE PÓS-GRADUAÇÃO
3032,HULW - UNIDADE DE PLANEJAMENTO E GESTÃO ORÇAMENTÁRIA
3033,HULW - UNIDADE DE PAGAMENTO DA DESPESA
3034,HULW - UNIDADE DE EXECUÇÃO ORÇAMENTÁRIA E FINANCEIRA
3035,HULW - UNIDADE DE CONTABILIDADE FISCAL
3037,HULW - UNIDADE DE CONTABILIDADE DE CUSTOS
3038,HULW - UNIDADE DE COMPRAS E LICITAÇÕES
3039,HULW - UNIDADE DE CONTRATOS
3040,HULW - UNIDADE DE SERVIÇOS GERAIS
3041,HULW - UNIDADE DE PATRIMÔNIO
3042,HULW - UNIDADE DE LICITAÇÕES
3043,HULW - UNIDADE DE PRODUTOS PARA SAÚDE
3044,HULW - UNIDADE DE ALMOXARIFADO E CONTROLE DE ESTOQUES
3045,CCA - LABORATÓRIO DE VERTEBRADOS E PALEONTOLOGIA
3046,CCEN - LABORATÓRIO DE BIOLOGIA FUNDAMENTAL E APLICADA
3047,CCS - CENTRO DE INFORMAÇÃO E ASSISTÊNCIA TOXICOLÓGICA DE JOÃO PESSOA-PB
3048,CE - SETOR DE PATRIMÔNIO
3050,STI - EQUIPE DE DESENVOLVIMENTO DE WEBSITES
3051,HULW - UNIDADE DE GESTÃO DA QUALIDADE E SEGURANÇA DO PACIENTE
3052,HULW - BIBLIOTECA SETORIAL
3053,HULW - UNIDADE DE AMBULATÓRIO
3054,CCEN - COORDENAÇÃO DE MATEMÁTICA (EAD)
3055,CE - NÚCLEO DE ESTUDOS E PESQUISAS EM EDUCAÇÃO E SOCIEDADE (NEPES)
3057,CE - NÚCLEO INTERDISCIPLINAR DE PESQUISA E AÇÃO SOBRE A MULHER E RELAÇÕES DE SEXO E GÊNERO (NIPAM)
3058,CCTA - SECRETARIA INTEGRADA DE ATENDIMENTO À GRADUAÇÃO
3059,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA QUÍMICA
3060,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS CONTÁBEIS
3061,CCM - ARQUIVO SETORIAL
3062,CCA - MÓDULO DE AGROECOLOGIA
3063,CCA - LABORATÓRIO DE SEMENTES
3064,CCA - LABORATÓRIO DE MELHORAMENTO DE PLANTAS
3065,CCA - LABORATÓRIO DE ECOLOGIA VEGETAL
3066,CCA - MÓDULO DE SILVICULTURA
3067,CCA - LABORATÓRIO DE FITOPATOLOGIA
3068,CCA - LABORATÓRIO DE ENTOMOLOGIA
3069,CCHSA - LABORATÓRIO DE MECANIZAÇÃO
3070,CCHSA - LABORATÓRIO DE REPRODUÇÃO ANIMAL
3071,CCHSA - LABORATÓRIO DE RAÇÃO
3072,CCHSA - ASSESSORIA DE PESQUISA
3073,CT-DEA - LABORATÓRIO DE TECNOLOGIA DE PANIFICAÇÃO (PADARIA PILOTO)
3074,CI - ESCOLA SUPERIOR DE REDES
3075,BC - SEÇÃO BIBLIOTECA DIGITAL DE TESES E DISSERTAÇÕES
3076,CCAE - LABORATÓRIO DE PESQUISA E EXTENSÃO EM DESIGN
3077,CCAE - LABORATÓRIO DE DESENHO
3078,CCAE - LABORATÓRIO DE ECOLOGIA COSTEIRA E OCEÂNICA
3079,CCAE - LABORATÓRIO DE PROJETOS
3080,CCM - ASSESSORIA DE PLANEJAMENTO
3081,CCHLA - DEPARTAMENTO DE MEDIAÇÕES INTERCULTURAIS
3082,CT-DEA - LABORATÓRIO DE INFORMÁTICA
3083,CT-DEA - LABORATÓRIO DE ANÁLISES DE ÁCIDOS GRAXOS
3084,CT-DEA - LABORATÓRIO DE PROCESSAMENTO DE DERIVADOS DE CARNES
3085,PU - SEÇÃO DE FISCALIZAÇÃO
3086,PU - SEÇÃO DE PROJETO ARQUITETÔNICO
3087,PU - SEÇÃO DE PERMISSÃO DE USO
3088,PU - DIVISÃO DE SEGURANÇA E TRANSPORTES
3089,CCA - LABORATÓRIO DE MATÉRIA ORGÂNICA
3090,CCA - LATICÍNIO ESCOLA
3091,CCA - FÁBRICA DE RAÇÃO
3092,CCHSA - COORDENAÇÃO DE CIÊNCIAS AGRÁRIAS (LICENCIATURA - EAD)
3093,CCS - CLÍNICA DE RADIOLOGIA
3094,CCS - LABORATÓRIO DE PATOLOGIA BUCAL
3095,CCS - UNIDADE DE MANUTENÇÃO DO DCOS
3096,CCS - CLÍNICA DE CARIOLOGIA
3097,CCS - CLÍNICA DE PERIODONTIA
3098,CCS - CLÍNICA DE DENTÍSTICA II
3099,CCS - UNIDADE DE ESTERILIZAÇÃO DO DCOS
3100,CCS - CLÍNICA DE ESTOMATOLOGIA
3101,ETS - SECRETARIA DE CURSO
3102,ETS - LABORATÓRIO DE PRÓTESE BUCOMAXILOFACIAL
3103,CT-DEMAT - LABORATÓRIO DE CARACTERIZAÇÃO MICROESTRUTURAL
3104,CCS - LABORATÓRIO INTEGRADO DE BIOMATERIAIS
3105,CT-DEQ - LABORATÓRIO DE FENÔMENOS DE TRANSPORTE
3106,CT-DEQ - LABORATÓRIO DE TERMODINÂMICA
3107,CCA - LABORATÓRIO DE BIOTECNOLOGIA
3108,CCA - SETOR DE BIOTECNOLOGIA
3109,CCA - LABORATÓRIO DE MICROBIOLOGIA
3110,CCA - LABORATÓRIO DE INVERTEBRADOS
3111,CCA - COLEÇÃO ORNITOLÓGICA HERETIANO ZENAIDE
3112,CCA - SETOR DE BOTÂNICA
3113,CCA - LABORATÓRIO DE CITOGENÉTICA VEGETAL
3114,CCA - ORQUIDÁRIO JAYME COELHO DE MORAES
3115,CT-PPGCTA - LABORATÓRIO DE MICROBIOLOGIA DE ALIMENTOS
3116,CCA - LABORATÓRIO DE FORRAGICULTURA
3117,CE - COORDENAÇÃO DE PEDAGOGIA (INCRA/PRONERA)
3118,PROEX - SECRETARIA DA PRÓ-REITORIA DE EXTENSÃO
3119,LEA - LABORATÓRIO DE AMBIENTES RECIFAIS E BIOTECNOLOGIA COM MICROALGAS
3120,LEA - LABORATÓRIO DE BACIAS AMBIENTAIS
3121,LEA - LABORATÓRIO DE CARTOGRAFIA SOCIAL
3122,LEA - LABORATÓRIO DE ESTUDOS E GESTÃO INTEGRADA DE ÁGUAS E TERRITÓRIOS
3123,CCS - COORDENAÇÃO DE EDUCAÇÃO FÍSICA (BACHARELADO)
3124,CI - LABORATÓRIO DE VISUALIZAÇÃO DE DADOS (DATAVIS)
3125,CCTA - COORDENAÇÃO DE TEATRO (LICENCIATURA)
3126,CCS - NÚCLEO DE ESTUDOS E PESQUISA EM SAÚDE; DEFICIÊNCIA FÍSICA E DESENVOLVIMENTO INFANTOJUVENIL
3128,PROGRAMA DE PÓS-GRADUAÇÃO EM COMPUTAÇÃO; COMUNICAÇÃO E ARTES
3129,CCA - SETOR DE CIÊNCIAS DO SOLO
3130,CCA - SETOR DE ENGENHARIA RURAL
3131,SUPERINTENDÊNCIA DE COMUNICAÇÃO SOCIAL (SCS)
3132,SCS - COORDENAÇÃO TÉCNICA GERAL
3133,CT - SETOR DE PORTARIA
3134,CCHLA - LABORATÓRIO DE AVALIAÇÃO E INTERVENÇÃO CLÍNICA-FORENSE
3135,CCAE - COORDENAÇÃO DE LETRAS EM LÍNGUA ESPANHOLA (LICENCIATURA - EAD)
3136,CCTA - DEPARTAMENTO DE JORNALISMO
3137,CCHSA - CAVN - COORDENAÇÃO DE NUTRIÇÃO E DIETÉTICA (TÉCNICO)
3138,PU - DEPÓSITO DO ALMOXARIFADO PU
3139,PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS
3140,CCAE - COORDENAÇÃO DE LETRAS EM LÍNGUA INGLESA (LICENCIATURA - EAD)
3141,CT-DEQ - LABORATÓRIO DE CROMATOGRAFIA E QUIMIOMETRIA
3142,PROGRAMA DE MESTRADO PROFISSIONAL EM GERONTOLOGIA
3143,CCSA - COORDENAÇÃO DE ADMINISTRAÇÃO PÚBLICA (BACHARELADO - EAD)
3144,PROGRAMA DE PÓS-GRADUAÇÃO EM GESTÃO PÚBLICA E COOPERAÇÃO INTERNACIONAL
3146,SCS - RÁDIO UNIVERSITÁRIA
3147,CCM - ALMOXARIFADO SETORIAL
3148,ETS - COORDENAÇÃO DO CURSO TÉCNICO EM ANÁLISES CLÍNICAS
3149,ESPECIALIZAÇÃO EM AGRICULTURA FAMILIAR CAMPONESA E EDUCAÇÃO DO CAMPO (RESIDÊNCIA AGRÁRIA)
3150,CCS - CLÍNICA DE CIRURGIA I
3151,ETS - COORDENAÇÃO DO CURSO TÉCNICO EM CUIDADOS DE IDOSOS
3152,CI - LABORATÓRIO DE MEDIDAS E INSTRUMENTAÇÃO
3153,INSTITUTO PARAIBANO DE ENVELHECIMENTO
3154,REITORIA - COMISSÃO DE DIREITO E BEM-ESTAR ANIMAL
3155,CT-DEM - LABORATÓRIO DE CARVÃO ATIVADO
3156,CCHSA - CAVN - COORDENAÇÃO DE ESTÁGIOS E RELAÇÕES EMPRESARIAIS DO CAVN
3157,CCHSA - CAVN - PRONATEC
3158,CCHSA - LABORATÓRIO DE CARCINICULTURA
3159,CCHSA - LABORATÓRIO DE INCLUSÃO DIGITAL
3160,CCHSA - LABORATÓRIO DE MULTIMEIOS
3161,CCHSA - LABORATÓRIO DE ENSINO
3162,CCHSA - LABORATÓRIO DE TOPOGRAFIA AGRÍCOLA
3163,CCHSA - ASSESSORIA ADMINISTRATIVA
3164,CCHSA - PATRIMÔNIO
3165,CCHSA - SETOR DE COMERCIALIZAÇÃO
3166,CCHSA - ALMOXARIFADO
3167,CCHSA - ASSESSORIA DE COMUNICAÇÃO
3168,CCHSA - ASSESSORIA DE EXTENSÃO
3169,CCHSA - COORDENAÇÃO DE ESTÁGIOS E RELAÇÕES EMPRESARIAIS DO CCHSA
3170,CCHSA - COORDENAÇÃO DE ESPORTES
3171,CCHSA - COORDENAÇÃO DAS RESIDÊNCIAS UNIVERSITÁRIAS
3172,CCHSA - COORDENAÇÃO DE MEIO AMBIENTE
3173,"CCHSA - BIBLIOTECA SETORIAL ""MARIA DO SOCORRO FERNANDEZ VASQUEZ"""
3174,CCTA - ASSESSORIA DE EXTENSÃO
3175,PU - GABINETE DO PREFEITO
3176,CCA - LABORATÓRIO DE TOPOGRAFIA E GEOPROCESSAMENTO
3177,CBIOTEC - LABORATÓRIO DE BIOTECNOLOGIA CELULAR E MOLECULAR
3178,CCTA - LABORATÓRIO DE ARTES GRÁFICAS OSWALDO GOELDI
3179,CCS - RESIDÊNCIA EM CIRURGIA BUCOMAXILOFACIAL
3180,CCS - CLÍNICA DE CIRURGIA II
3181,CI - SECRETARIA
3182,CI - ALMOXARIFADO SETORIAL
3183,STI - ALMOXARIFADO SETORIAL
3184,CCA - SETOR DE COMPRAS
3185,CCEN - COORDENAÇÃO DE CIÊNCIAS BIOLÓGICAS (BACHARELADO)
3186,PRAPE - COORDENAÇÃO DE ASSISTÊNCIA E PROMOÇÃO ESTUDANTIS (COAPE)
3187,REITORIA - COMISSÃO PERMANENTE DO FÓRUM UNIVERSITÁRIO
3188,PROGRAMA ASSOCIADO DE PÓS-GRADUAÇÃO EM FONOAUDIOLOGIA
3189,PRÓ-REITORIA DE PESQUISA (PROPESQ)
3190,PRPG - COORDENAÇÃO GERAL DE OPERACIONALIZAÇÃO DAS ATIVIDADES DE PÓS-GRADUAÇÃO
3191,PROPESQ - DIVISÃO DE ATIVIDADES ORÇAMENTÁRIO-FINANCEIRAS
3192,PRPG - SUBCOORDENAÇÃO DE PÓS-GRADUAÇÃO STRICTO SENSU
3193,PRPG - SUBCOORDENAÇÃO DE PÓS-GRADUAÇÃO LATO SENSU
3194,PRPG - GABINETE/SECRETARIA
3195,CCA - MUSEU DO BREJO PARAIBANO
3196,CT-DEMAT - LABORATÓRIO DE MATERIAIS E BIOSSISTEMAS
3197,CCA - DEPARTAMENTO DE QUÍMICA E FÍSICA
3198,PROPESQ - GABINETE/SECRETARIA
3199,PRPG - SUBCOORDENAÇÃO DE INTERNACIONALIZAÇÃO DA PÓS-GRADUAÇÃO
3200,PRPG - SUBCOORDENAÇÃO DE EXPEDIÇÃO DE DOCUMENTOS DE CONCLUSÃO DE CURSOS DE PÓS-GRADUAÇÃO
3201,PROPESQ - SUBCOORDENAÇÃO DE APOIO À INICIAÇÃO CIENTÍFICA
3202,PROPESQ - COMISSÃO CENTRAL DE PESQUISA
3203,PROPESQ - COMITÊ INSTITUCIONAL DOS PROGRAMAS DE INICIAÇÃO CIENTÍFICA
3204,CCAE - LABORATÓRIO DE ANÁLISES GEOAMBIENTAIS
3205,CBIOTEC - LABORATÓRIO DE MICROBIOLOGIA AMBIENTAL
3206,CCSA - ASSESSORIA DE EXTENSÃO
3207,CCS - NÚCLEO DE ESTUDOS E PESQUISAS EM BIOÉTICA E CUIDADOS PALIATIVOS
3208,CCSA - ESPECIALIZAÇÃO EM GESTÃO PÚBLICA MUNICIPAL (EAD)
3209,CCS - ASSESSORIA DE EXTENSÃO
3210,CCS - CLÍNICA DE DENTÍSTICA I
3211,CCS - SETOR DE TRIAGEM DO DCOS
3212,CT-DEM - LABORATÓRIO DE INOVAÇÃO E CONVERSÃO TÉRMICA
3213,CCHSA - DEPÓSITO TEMPORÁRIO DE RESÍDUOS QUÍMICOS
3215,PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE DA FAMÍLIA EM REDE NACIONAL
3216,STI - NÚCLEO SETORIAL DE TECNOLOGIA DA INFORMAÇÃO - CAMPUS II
3217,STI - NÚCLEO SETORIAL DE TECNOLOGIA DA INFORMAÇÃO - CAMPUS III
3218,STI - NÚCLEO SETORIAL DE TECNOLOGIA DA INFORMAÇÃO - CAMPUS IV
3219,STI - NÚCLEO SETORIAL DE TECNOLOGIA DA INFORMAÇÃO - UNIDADE MANGABEIRA
3220,CCA - LABORATÓRIO DE FRUTICULTURA
3221,CCA - LABORATÓRIO DE ECOLOGIA DE ANÁLISES DE SEMENTES
3222,CCA - LABORATÓRIO DE LIMNOLOGIA
3223,CCA - LABORATÓRIO DE HISTOLOGIA
3224,CCA - LABORATÓRIO DE NEMATOLOGIA AGRÍCOLA
3225,CCA - LABORATÓRIO DE OLERICULTURA
3226,CCA - MÓDULO DE AGRICULTURA
3227,CCA - LABORATÓRIO DE BIOCLIMATOLOGIA
3228,CCA - MÓDULO DIDÁTICO PRODUTIVO DE EQUIDEOCULTURA
3229,CCA - MÓDULO DIDÁTICO PRODUTIVO DE CAPRINOCULTURA
3230,CCA - LABORATÓRIO DE TECNOLOGIA DE PRODUTOS AGRÍCOLAS
3231,PU - ASSESSORIA
3232,CCEN - LABORATÓRIO DE TERMITOLOGIA
3233,ETS - LABORATÓRIO DE PROCESSAMENTO DE MATERIAL BIOLÓGICO I
3234,ETS - LABORATÓRIO DE PROCESSAMENTO DE MATERIAL BIOLÓGICO II
3235,CT-DEMAT - LABORATÓRIO DE MATERIAIS METÁLICOS
3237,CCEN - ASSESSORIA DE EXTENSÃO
3238,CT-DEM - LABORATÓRIO DE AUTOMAÇÃO E CONTROLE
3239,CCEN - LABORATÓRIO DE BIOQUÍMICA GENÉTICA E RADIOBIOLÓGICA
3240,INOVA - DIRETORIA DE PROPRIEDADE INTELECTUAL
3241,INOVA - DIRETORIA DE TRANSFERÊNCIA E LICENCIAMENTO TECNOLÓGICO
3242,INOVA - DIRETORIA DE INCUBAÇÃO EMPRESARIAL DE BASE TECNOLÓGICA
3243,CCAE - LABORATÓRIO E ESCRITÓRIO EXPERIMENTAL DE SECRETARIADO
3244,ETS - COORDENAÇÃO PEDAGÓGICA
3245,ETS - LABORATÓRIO DE BIOLOGIA MOLECULAR MICROBIOLOGIA E CITOLOGIA
3246,CCEN - LABORATÓRIO DE ESTUDOS DO SEMIÁRIDO
3247,CCEN - LABORATÓRIO DE ESTUDOS FLUVIAIS
3248,CCEN - LABORATÓRIO GESTAR: TERRITÓRIO; TRABALHO E CIDADANIA
3249,CCAE - LABORATÓRIO DE ANTROPOLOGIA VISUAL
3250,CCM - COMITÊ DE ÉTICA
3251,CCEN - DEPOSITO DO ALMOXARIFADO
3252,CT-DEQ - LABORATÓRIO DE MICROBIOLOGIA INDUSTRIAL
3253,PROGRAMA DE PÓS-GRADUAÇÃO EM ENSINO DE BIOLOGIA EM REDE NACIONAL
3254,CCEN - LABORATÓRIO DE CLIMATOLOGIA GEOGRÁFICA
3255,CBIOTEC - LABORATÓRIO DE NANOCIÊNCIA E NANOBIOTECNOLOGIA INDUSTRIAL
3256,PRG - LABORATÓRIO INTERDISCIPLINAR DE ENSINO; PESQUISA E EXTENSÃO
3257,PRG - LABORATÓRIO INTERDISCIPLINAR DE FORMAÇÃO DE EDUCADORES
3258,E-TEC - ESCOLA TÉCNICA DE SAÚDE
3259,E-TEC - COLÉGIO AGRÍCOLA VIDAL DE NEGREIROS
3260,PRA - GABINETE/SECRETARIA
3261,CT-DEA - LABORATÓRIO DE FLAVOR
3262,CCS - PROGRAMA DE RESIDÊNCIA INTEGRADA MULTIPROFISSIONAL EM SAÚDE HOSPITALAR
3263,CCEN - DIVISÃO DE ENGENHARIA
3264,CCEN - PROGRAMA DE APOIO A PÓS-GRADUAÇÃO
3265,CCEN - SISTEMA DE CONCESSÃO DE DIÁRIAS E PASSAGENS
3266,CCEN - ASSESSORIA DE GRADUAÇÃO
3267,CCEN - ASSESSORIA DE PÓS-GRADUAÇÃO E PESQUISA
3268,CCTA - LABORATÓRIO DE RELAÇÕES PÚBLICAS
3269,CE - NÚCLEO DE EDUCAÇÃO EMOCIONAL
3270,CCEN - LABORATÓRIO E CENTRO DE ESTUDOS DE GEOGRAFIA DO TRABALHO
3271,CCEN - LABORATÓRIO DE GEOGRAFIA AGRÁRIA
3272,PROPLAN - COORDENAÇÃO DE INFORMAÇÃO
3273,PROPLAN - SECRETARIA EXECUTIVA
3275,CCA - PROGRAMA DE RESIDÊNCIA EM CLÍNICA E CIRURGIA ANIMAL
3276,CCS - PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM SAÚDE MENTAL
3277,CT-DEM - LABORATÓRIO DE ENERGIA SUSTENTÁVEL
3278,CCA - PROGRAMA DE RESIDÊNCIA EM DIAGNÓSTICO EM MEDICINA VETERINÁRIA
3279,CT-DEM - LABORATÓRIO DE CONFORMAÇÃO MECÂNICA
3280,CCS - COORDENAÇÃO DE BIOMEDICINA
3281,REITORIA - ASSESSORIA DE EDITAIS
3282,PRG - PROGRAMA DE TUTORIA DE APOIO ÀS DISCIPLINAS BÁSICAS
3283,CT - ASSESSORIA DE EXTENSÃO
3284,CCJ - ASSESSORIA DE EXTENSÃO
3285,CBIOTEC - ASSESSORIA DE EXTENSÃO
3286,CEAR - ASSESSORIA DE EXTENSÃO
3287,CTDR - ASSESSORIA DE EXTENSÃO
3288,CCAE - ASSESSORIA DE EXTENSÃO
3289,CCEN - DQ - ALMOXARIFADO SETORIAL
3290,CCHLA - DEPARTAMENTO DE LÍNGUAS DE SINAIS
3291,EDITORA - DIVISÃO DE ADMINISTRAÇÃO
3292,ETS - LABORATÓRIO DE CULTIVO E ANÁLISE CELULAR
3294,CCEN - LABORATÓRIO DE GENÉTICA DE MICRORGANISMOS I
3295,CCS - LABORATÓRIO DE CONTROLE DE QUALIDADE DE PRODUTOS FARMACÊUTICOS
3296,CRAS - COORDENAÇÃO GERAL
3297,CRAS - COORDENAÇÃO ADMINISTRATIVA
3298,CRAS - COORDENAÇÃO DE ENFERMAGEM
3299,CRAS - COORDENAÇÃO DE MEDICINA
3300,CRAS - COORDENAÇÃO DE ODONTOLOGIA
3301,CRAS - COORDENAÇÃO DE ENSINO; PESQUISA E EXTENSÃO
3302,CRAS - COORDENAÇÃO DE FARMÁCIA
3303,CRAS - COORDENAÇÃO DE PSICOLOGIA
3304,CRAS - COORDENAÇÃO DE NUTRIÇÃO
3305,CRAS - COORDENAÇÃO DE CIRURGIA BUCOMAXILOFACIAL
3306,CT-DEQ - LABORATÓRIO DE TECNOLOGIA QUÍMICA
3307,CT-DEQ - LABORATÓRIO DE OPERAÇÕES UNITÁRIAS
3308,CT-DEQ - LABORATÓRIO DE PETRÓLEO
3309,CT-DEQ - LABORATÓRIO DE MODELAGEM E SIMULAÇÃO DE PROCESSOS
3310,CCS - LABORATÓRIO DE NUTRIÇÃO EXPERIMENTAL
3311,CT-DEQ - LABORATÓRIO DE TECNOLOGIA COSMÉTICA
3312,CT-DEQ - LABORATÓRIO DE PROCESSAMENTO MINERAL
3313,CT-DEQ - LABORATÓRIO DE FLUIDODINÂMICA E SECAGEM
3314,ETS - COORDENAÇÃO DE APOIO AO DISCENTE
3315,REITORIA - COMISSÃO DE ÉTICA NO USO DE ANIMAIS DA UNIVERSIDADE FEDERAL DA PARAÍBA
3316,CEAR - LABORATÓRIO DE FABRICAÇÃO PESSOAL
3317,CCS - CURSO DE ESPECIALIZAÇÃO EM CUIDADOS PALIATIVOS
3318,CCAE - COORDENAÇÃO DE ADMINISTRAÇÃO
3319,CT-DEA - LABORATÓRIO DE APOIO
3320,GR - MUSEU-CASA DE CULTURA HERMANO JOSÉ
3321,GVR - SALA DAS COMISSÕES
3322,PU - ARQUIVO GERAL
3323,SUPERINTENDÊNCIA DO ENSINO BÁSICO; TÉCNICO E TECNOLÓGICO
3324,CCSA - CURSO DE ESPECIALIZAÇÃO EM EDUCAÇÃO FINANCEIRA
3325,CEAR-DEER - LABORATÓRIO DE SÍNTESE E CARACTERIZAÇÃO DE FILMES FINOS
3326,CEAR-DEER - LABORATÓRIO DE SISTEMA DE REFRIGERAÇÃO POR ADSORÇÃO
3327,CEAR-DEER - LABORATÓRIO DE AVALIAÇÃO AMBIENTAL E ENERGÉTICA
3328,CEAR-DEER - LABORATÓRIO DE MEIO POROSO POR ADSORÇÃO
3329,PRAPE - SECRETARIA EXECUTIVA
